scientific_name,license,author,image_url,wikimedia_page
Agapanthus praecox,CC-BY-2.0,Berit,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flower%2C_Nymans_Garden_%28NT%29_%287180174548%29.jpg,https://commons.wikimedia.org/wiki/File%3AFlower%2C%20Nymans%20Garden%20%28NT%29%20%287180174548%29.jpg
Agastache cana,CC-BY-2.0,Patrick Standish,https://upload.wikimedia.org/wikipedia/commons/b/be/Hummingbird_Mint_%283492685253%29.jpg,https://commons.wikimedia.org/wiki/File%3AHummingbird%20Mint%20%283492685253%29.jpg
Agastache foeniculum,PD,WayneRay,https://upload.wikimedia.org/wikipedia/commons/8/8f/Agastace_foeniculum_WPC.jpg,https://commons.wikimedia.org/wiki/File%3AAgastace%20foeniculum%20WPC.jpg
Agastache mexicana,PD,Chhe,https://upload.wikimedia.org/wikipedia/commons/d/d6/AgastacheMexicana.jpg,https://commons.wikimedia.org/wiki/File%3AAgastacheMexicana.jpg
Agastache rugosa,CC-BY-2.5,Stanislav Doronenko,https://upload.wikimedia.org/wikipedia/commons/f/f9/Agastache_rugosa.jpg,https://commons.wikimedia.org/wiki/File%3AAgastache%20rugosa.jpg
Agastache rupestris,PD,Xiaphias,https://upload.wikimedia.org/wikipedia/commons/d/dd/Agastache_rupestris1_lg.jpg,https://commons.wikimedia.org/wiki/File%3AAgastache%20rupestris1%20lg.jpg
Agastache ×,CC-BY-2.5,Stanislav Doronenko,https://upload.wikimedia.org/wikipedia/commons/f/f9/Agastache_rugosa.jpg,https://commons.wikimedia.org/wiki/File%3AAgastache%20rugosa.jpg
Agave americana 'marginata',CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/e/ed/Starr_061231-3007_Agave_americana.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20061231-3007%20Agave%20americana.jpg
Agave americana,CC-BY-4.0,%E3%83%96%E3%83%AB%E3%83%BC%E3%82%B9%E3%83%91%E3%82%A4%E3%83%80%E3%83%BCaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/a/a3/1Agaveamericana.jpg,https://commons.wikimedia.org/wiki/File%3A1Agaveamericana.jpg
Agave attenuata,CC-BY-3.0-US,Forest and Kim Starr,https://upload.wikimedia.org/wikipedia/commons/7/78/Starr-110209-0917-Agave_attenuata-leaves-Resort_Management_Group_Nursery_Kihei-Maui_%2825048598156%29.jpg,https://commons.wikimedia.org/wiki/File%3AStarr-110209-0917-Agave%20attenuata-leaves-Resort%20Management%20Group%20Nursery%20Kihei-Maui%20%2825048598156%29.jpg
Agave filifera,CC0,Dotti9action=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/4/40/Specimen_of_Agave_filifera_at_the_Huntington_Desert_Garden.jpg,https://commons.wikimedia.org/wiki/File%3ASpecimen%20of%20Agave%20filifera%20at%20the%20Huntington%20Desert%20Garden.jpg
Agave macroacantha,CC-BY-4.0,Natuur12,https://upload.wikimedia.org/wikipedia/commons/7/72/Botanical_garden_T.U.Delft_in_2015_63.JPG,https://commons.wikimedia.org/wiki/File%3ABotanical%20garden%20T.U.Delft%20in%202015%2063.JPG
Agave parviflora,PD,Fritz Hochstätter,https://upload.wikimedia.org/wikipedia/commons/8/89/Agave_parviflora_im_S%C3%BCden_von_Arizona.jpg,https://commons.wikimedia.org/wiki/File%3AAgave%20parviflora%20im%20S%C3%BCden%20von%20Arizona.jpg
Agave potatorum,PD,Arpingstone,https://upload.wikimedia.org/wikipedia/commons/8/82/Agave.potatorum.kewgardens.london.arp.jpg,https://commons.wikimedia.org/wiki/File%3AAgave.potatorum.kewgardens.london.arp.jpg
Agave sisalana,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/c/cf/Starr_041223-1969_Agave_sisalana.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20041223-1969%20Agave%20sisalana.jpg
Agave stricta,PD,Tangopaso,https://upload.wikimedia.org/wikipedia/commons/9/94/Agave_stricta_Monaco.jpg,https://commons.wikimedia.org/wiki/File%3AAgave%20stricta%20Monaco.jpg
Agave univittata,CC0,Stickpen,https://upload.wikimedia.org/wikipedia/commons/d/d6/Agave_lophantha.jpg,https://commons.wikimedia.org/wiki/File%3AAgave%20lophantha.jpg
Ageratum houstonianum,CC-BY-3.0,C_T_Johansson,https://upload.wikimedia.org/wikipedia/commons/3/3d/Ageratum_houstonianum-IMG_9320.jpg,https://commons.wikimedia.org/wiki/File%3AAgeratum%20houstonianum-IMG%209320.jpg
Ageratum spp,,,,
Aglaia odorata,CC-BY-2.5,Fanghong,https://upload.wikimedia.org/wikipedia/commons/1/13/AglaiaOdorata2.jpg,https://commons.wikimedia.org/wiki/File%3AAglaiaOdorata2.jpg
Aglaonema commutatum 'Pseudobracteatum',,,,
Aglaonema commutatum 'Silver Queen',CC-BY-3.0-US,Forest and Kim Starr,https://upload.wikimedia.org/wikipedia/commons/c/c3/Starr-070906-8788-Aglaonema_commutatum-Silver_queen_habit-Kula_Ace_Hardware_and_Nursery-Maui_%2824798632751%29.jpg,https://commons.wikimedia.org/wiki/File%3AStarr-070906-8788-Aglaonema%20commutatum-Silver%20queen%20habit-Kula%20Ace%20Hardware%20and%20Nursery-Maui%20%2824798632751%29.jpg
Aglaonema commutatum,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/b/b9/Aglaonema_commutatum_-_Saigon_Zoo_and_Botanical_Gardens_-_Ho_Chi_Minh_City%2C_Vietnam_-_DSC01286.JPG,https://commons.wikimedia.org/wiki/File%3AAglaonema%20commutatum%20-%20Saigon%20Zoo%20and%20Botanical%20Gardens%20-%20Ho%20Chi%20Minh%20City%2C%20Vietnam%20-%20DSC01286.JPG
Aglaonema nitidum 'Silver King',,,,
Aglaonema nitidum,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/4/4c/Aglaonema_nitidum_-_Copenhagen_Botanical_Garden_-_DSC07430.JPG,https://commons.wikimedia.org/wiki/File%3AAglaonema%20nitidum%20-%20Copenhagen%20Botanical%20Garden%20-%20DSC07430.JPG
Aglaonema sp,CC-BY-3.0-US,Forest and Kim Starr,https://upload.wikimedia.org/wikipedia/commons/b/b3/Starr-080117-1532-Aglaonema_sp-Cory_leaves-Walmart_Kahului-Maui_%2824273223493%29.jpg,https://commons.wikimedia.org/wiki/File%3AStarr-080117-1532-Aglaonema%20sp-Cory%20leaves-Walmart%20Kahului-Maui%20%2824273223493%29.jpg
Aglaonema spp.,,,,
Ailanthus altissima,CC-BY-2.0,NY State IPM Program  at Cornell University,https://upload.wikimedia.org/wikipedia/commons/1/11/Ailanthus_altissima_-_stem_%28close-up%29_%2818121165313%29.jpg,https://commons.wikimedia.org/wiki/File%3AAilanthus%20altissima%20-%20stem%20%28close-up%29%20%2818121165313%29.jpg
Ajania pacifica,CC-BY-2.5,Melburnian,https://upload.wikimedia.org/wikipedia/commons/f/fa/Chrysanthemum_pacificum.jpg,https://commons.wikimedia.org/wiki/File%3AChrysanthemum%20pacificum.jpg
Ajuga ciliata,CC-BY-4.0,Interaccoonale,https://upload.wikimedia.org/wikipedia/commons/4/41/Ajuga_ciliata-IMG_20170228_155602.jpg,https://commons.wikimedia.org/wiki/File%3AAjuga%20ciliata-IMG%2020170228%20155602.jpg
Ajuga genevensis,CC-BY-2.5,BerndH,https://upload.wikimedia.org/wikipedia/commons/3/30/Ajuga_genevensis_150505a.jpg,https://commons.wikimedia.org/wiki/File%3AAjuga%20genevensis%20150505a.jpg
Ajuga pyramidalis,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/a/a4/Ajuga_pyramidalis_2_RF.jpg,https://commons.wikimedia.org/wiki/File%3AAjuga%20pyramidalis%202%20RF.jpg
Ajuga reptans,CC-BY-4.0,William Stephens,https://upload.wikimedia.org/wikipedia/commons/0/00/Ajuga_reptans_126670948.jpg,https://commons.wikimedia.org/wiki/File%3AAjuga%20reptans%20126670948.jpg
Akebia quinata,CC-BY-3.0,Apple2000,https://upload.wikimedia.org/wikipedia/commons/7/7e/Akebia_quinata09.jpg,https://commons.wikimedia.org/wiki/File%3AAkebia%20quinata09.jpg
Akebia trifoliata,PD,Philipp Franz von Siebold and Joseph Gerhard Zuccarini,https://upload.wikimedia.org/wikipedia/commons/7/70/Akebia_trifoliata_SZ78.png,https://commons.wikimedia.org/wiki/File%3AAkebia%20trifoliata%20SZ78.png
Albizia julibrissin,PD,Cmapm,https://upload.wikimedia.org/wikipedia/commons/6/60/Albizzia_julibrissin_in_Sevastopol_1.jpg,https://commons.wikimedia.org/wiki/File%3AAlbizzia%20julibrissin%20in%20Sevastopol%201.jpg
Albuca namaquensis,CC-BY-3.0,lienyuan lee,https://upload.wikimedia.org/wikipedia/commons/7/79/Flowers_of_Albuca_namaquensis_%E5%BD%88%E7%B0%A7%E8%8D%89%E7%9A%84%E8%8A%B1_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File%3AFlowers%20of%20Albuca%20namaquensis%20%E5%BD%88%E7%B0%A7%E8%8D%89%E7%9A%84%E8%8A%B1%20-%20panoramio.jpg
Alcea rosea,PD,Köhler's Medizinal-Pflanzen,https://upload.wikimedia.org/wikipedia/commons/e/ed/Alcea_rosea_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-009.jpg,https://commons.wikimedia.org/wiki/File%3AAlcea%20rosea%20-%20K%C3%B6hler%E2%80%93s%20Medizinal-Pflanzen-009.jpg
Alchemilla alpina,CC-BY-2.0,S. Rae,https://upload.wikimedia.org/wikipedia/commons/b/b7/Alchemilla_alpina_-_Ben_Lawers_NR%2C_Perthshire%2C_Scotland.jpg,https://commons.wikimedia.org/wiki/File%3AAlchemilla%20alpina%20-%20Ben%20Lawers%20NR%2C%20Perthshire%2C%20Scotland.jpg
Alchemilla erythropoda,,,,
Alchemilla mollis,CC-BY-3.0,A. Barra,https://upload.wikimedia.org/wikipedia/commons/6/63/Alchemilla_mollis_HRM1.jpg,https://commons.wikimedia.org/wiki/File%3AAlchemilla%20mollis%20HRM1.jpg
Alchemilla vulgaris,PD,Carl Axel Magnus Lindman,https://upload.wikimedia.org/wikipedia/commons/8/84/Nordens_flora_Alchemilla_vulgaris.jpg,https://commons.wikimedia.org/wiki/File%3ANordens%20flora%20Alchemilla%20vulgaris.jpg
Allamanda cathartica 'Hendersonii',,,,
Allamanda cathartica,CC-BY-4.0,M108t,https://upload.wikimedia.org/wikipedia/commons/c/c7/Allamanda_cathartica_in_Ishigaki_Island.jpg,https://commons.wikimedia.org/wiki/File%3AAllamanda%20cathartica%20in%20Ishigaki%20Island.jpg
Allamanda schottii,CC-BY-4.0,M108t,https://upload.wikimedia.org/wikipedia/commons/d/db/Allamanda_schottii_in_Nago%2C_Okinawa_Island.jpg,https://commons.wikimedia.org/wiki/File%3AAllamanda%20schottii%20in%20Nago%2C%20Okinawa%20Island.jpg
Allium ampeloprasum,PD,Javier_martin,https://upload.wikimedia.org/wikipedia/commons/3/34/Allium_ampeloprasum_Habitus_DehesaBoyalPuertollano.jpg,https://commons.wikimedia.org/wiki/File%3AAllium%20ampeloprasum%20Habitus%20DehesaBoyalPuertollano.jpg
Allium amplectens,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/0/04/Allium_amplectens_-_RHS_Garden_Harlow_Carr_-_North_Yorkshire%2C_England_-_DSC01495.jpg,https://commons.wikimedia.org/wiki/File%3AAllium%20amplectens%20-%20RHS%20Garden%20Harlow%20Carr%20-%20North%20Yorkshire%2C%20England%20-%20DSC01495.jpg
Allium ascalonicum,PD,Charles_P.,https://upload.wikimedia.org/wikipedia/commons/2/22/Shallots_-_sliced_and_whole.jpg,https://commons.wikimedia.org/wiki/File%3AShallots%20-%20sliced%20and%20whole.jpg
Allium atropurpureum,CC-BY-2.0,Sean McMenemy,https://upload.wikimedia.org/wikipedia/commons/c/c8/Purple_weed_flower_plant.jpg,https://commons.wikimedia.org/wiki/File%3APurple%20weed%20flower%20plant.jpg
Allium caeruleum 'Azure',,,,
Allium cepa,CC0,Ibrahimassoumane,https://upload.wikimedia.org/wikipedia/commons/9/93/Production_d%27oignon_15.jpg,https://commons.wikimedia.org/wiki/File%3AProduction%20d%27oignon%2015.jpg
Allium cernuum,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/4/4d/Allium_cernuum.jpg,https://commons.wikimedia.org/wiki/File%3AAllium%20cernuum.jpg
Allium cristophii,CC-BY-3.0,Llez,https://upload.wikimedia.org/wikipedia/commons/d/d4/Allium_cristophii_003.JPG,https://commons.wikimedia.org/wiki/File%3AAllium%20cristophii%20003.JPG
Allium fistulosum 'Evergreen Bunching',,,,
Allium giganteum,CC-BY-2.0,Syuzo Tsushima,https://upload.wikimedia.org/wikipedia/commons/8/83/Allium_giganteum_in_Misato%2C_Akita%2C_-26_Jun._2012_a.jpg,https://commons.wikimedia.org/wiki/File%3AAllium%20giganteum%20in%20Misato%2C%20Akita%2C%20-26%20Jun.%202012%20a.jpg
Allium karataviense,CC-BY-2.0,Patrick Standish,https://upload.wikimedia.org/wikipedia/commons/5/5e/Ivory_Queen_Allium_%281971318243%29.jpg,https://commons.wikimedia.org/wiki/File%3AIvory%20Queen%20Allium%20%281971318243%29.jpg
Allium moly,PD,Neelix,https://upload.wikimedia.org/wikipedia/commons/4/4a/Brightflowers6.jpg,https://commons.wikimedia.org/wiki/File%3ABrightflowers6.jpg
Allium neapolitanum,CC0,Pierpao,https://upload.wikimedia.org/wikipedia/commons/f/f9/Allium_neapolitanum_in_Bosco_Biccari.jpg,https://commons.wikimedia.org/wiki/File%3AAllium%20neapolitanum%20in%20Bosco%20Biccari.jpg
Allium nigrum,CC-BY-3.0,Averater,https://upload.wikimedia.org/wikipedia/commons/f/fa/Allium_nigrum_GotBot_2015_003.jpg,https://commons.wikimedia.org/wiki/File%3AAllium%20nigrum%20GotBot%202015%20003.jpg
Allium oschaninii,CC-BY-4.0,Arn,https://upload.wikimedia.org/wikipedia/commons/1/14/Echalotes_grise_2.jpg,https://commons.wikimedia.org/wiki/File%3AEchalotes%20grise%202.jpg
Allium roseum,CC-BY-4.0,Gianni Del Bufalo,https://upload.wikimedia.org/wikipedia/commons/4/43/Allium_roseum_ssp._roseum.jpg,https://commons.wikimedia.org/wiki/File%3AAllium%20roseum%20ssp.%20roseum.jpg
Allium sativum,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/3/39/Allium_sativum_Woodwill_1793.jpg,https://commons.wikimedia.org/wiki/File%3AAllium%20sativum%20Woodwill%201793.jpg
Allium schoenoprasum,CC-BY-4.0,JarroNevsbaruaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/5/54/Chives_1.jpg,https://commons.wikimedia.org/wiki/File%3AChives%201.jpg
Allium scorodoprasum,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/9/94/Illustration_Allium_scorodoprasum_and_Allium_porrum0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Allium%20scorodoprasum%20and%20Allium%20porrum0.jpg
Allium sphaerocephalon,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/f/f9/Allium_sphaerocephalon_RF.jpg,https://commons.wikimedia.org/wiki/File%3AAllium%20sphaerocephalon%20RF.jpg
Allium stipitatum,PD,اسماعیل رزم آرا,https://upload.wikimedia.org/wikipedia/commons/7/75/Allium_stipitatum.JPG,https://commons.wikimedia.org/wiki/File%3AAllium%20stipitatum.JPG
Allium tuberosum,CC-BY-4.0,%D7%A6%D7%91%D7%95%D7%A2_%D7%9C%D7%91%D7%A0%D7%94,https://upload.wikimedia.org/wikipedia/commons/6/6c/European_paper_wasp_on_allium_tuberosum.jpg,https://commons.wikimedia.org/wiki/File%3AEuropean%20paper%20wasp%20on%20allium%20tuberosum.jpg
Allium ursinum,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/f/f9/Illustration_Allium_ursinum1.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Allium%20ursinum1.jpg
Allium vineale,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/d/da/Alliumvineale1web.jpg,https://commons.wikimedia.org/wiki/File%3AAlliumvineale1web.jpg
Alloplectus martius,,,,
Alnus glutinosa,CC-BY-2.5,Willow,https://upload.wikimedia.org/wikipedia/commons/1/1a/Alnus_glutinosa_011.jpg,https://commons.wikimedia.org/wiki/File%3AAlnus%20glutinosa%20011.jpg
Alocasia cucullata,CC0,Obsidian_Soul,https://upload.wikimedia.org/wikipedia/commons/4/44/Alocasia_cucullata_%28Philippines%29_02.jpg,https://commons.wikimedia.org/wiki/File%3AAlocasia%20cucullata%20%28Philippines%29%2002.jpg
Alocasia macrorrhizos,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/b/b1/Alocasia_macrorrhiza_-_Val_Rahmeh_-_DSC04449.JPG,https://commons.wikimedia.org/wiki/File%3AAlocasia%20macrorrhiza%20-%20Val%20Rahmeh%20-%20DSC04449.JPG
Aloe arborescens,PD,Katharine Saunders (1824-1901),https://upload.wikimedia.org/wikipedia/commons/1/1b/Aloe_arborescens00.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20arborescens00.jpg
Aloe aristata,PD,Chhe,https://upload.wikimedia.org/wikipedia/commons/e/e6/AloeAristata.jpg,https://commons.wikimedia.org/wiki/File%3AAloeAristata.jpg
Aloe brevifolia,PD,Stickpen,https://upload.wikimedia.org/wikipedia/commons/7/7f/Aloebrevifolia2.JPG,https://commons.wikimedia.org/wiki/File%3AAloebrevifolia2.JPG
Aloe broomii,CC-BY-2.0,stephen boisvert,https://upload.wikimedia.org/wikipedia/commons/7/73/Aloe_Broomie_%286106171956%29.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20Broomie%20%286106171956%29.jpg
Aloe dichotoma,CC-BY-2.0,Fletcher6,https://upload.wikimedia.org/wikipedia/commons/c/c4/Aloe_dichotoma_-Keetmanshoop%2C_Namibia-21Aug2009-2.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20dichotoma%20-Keetmanshoop%2C%20Namibia-21Aug2009-2.jpg
Aloe erinacea,CC-BY-2.5,Michael Wolf,https://upload.wikimedia.org/wikipedia/commons/1/1f/Aloe_erinacea.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20erinacea.jpg
Aloe ferox,CC-BY-2.5,Gregorydavid,https://upload.wikimedia.org/wikipedia/commons/9/9e/Aloe_Ferox_between_Cofimvaba_and_Ngcobo.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20Ferox%20between%20Cofimvaba%20and%20Ngcobo.jpg
Aloe maculata,PD,Karelj,https://upload.wikimedia.org/wikipedia/commons/5/59/Aloe_maculata_Pr.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20maculata%20Pr.jpg
Aloe marlothii,PD,Raasgataction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/1/13/Aloe_marlothii00.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20marlothii00.jpg
Aloe nobilis,CC-BY-3.0,KENPEI,https://upload.wikimedia.org/wikipedia/commons/8/8b/Aloe_perfoliata_hybrid_-_nobilis.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20perfoliata%20hybrid%20-%20nobilis.jpg
Aloe polyphylla,CC-BY-2.0,Just chaos,https://upload.wikimedia.org/wikipedia/commons/c/c4/Aloe_polyphylla_spiral.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20polyphylla%20spiral.jpg
Aloe squarrosa,PD,Stickpen,https://upload.wikimedia.org/wikipedia/commons/9/9b/Aloejuvenna_clump_5.jpg,https://commons.wikimedia.org/wiki/File%3AAloejuvenna%20clump%205.jpg
Aloe striata,CC-BY-2.5,Michael Wolf,https://upload.wikimedia.org/wikipedia/commons/f/fa/Aloe_striata.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20striata.jpg
Aloe 'Variegata',PD,Karelj,https://upload.wikimedia.org/wikipedia/commons/1/1e/Aloe_variegata.jpg,https://commons.wikimedia.org/wiki/File%3AAloe%20variegata.jpg
Aloe vera,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/5/56/Starr_011104-0040_Aloe_vera.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20011104-0040%20Aloe%20vera.jpg
Aloysia triphylla,CC-BY-2.5,Rickjpelleg,https://upload.wikimedia.org/wikipedia/commons/a/ae/Aloysia_triphylla_flowers_01.JPG,https://commons.wikimedia.org/wiki/File%3AAloysia%20triphylla%20flowers%2001.JPG
Alpinia galanga,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/6/6a/Maranta_galanga_Ypey51.jpg,https://commons.wikimedia.org/wiki/File%3AMaranta%20galanga%20Ypey51.jpg
Alpinia zerumbet 'Variegata',CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/7/70/Starr_080117-1714_Alpinia_zerumbet.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20080117-1714%20Alpinia%20zerumbet.jpg
Alpinia zerumbet,PD,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/9/93/Alpinia_zerumbet_habit.jpg,https://commons.wikimedia.org/wiki/File%3AAlpinia%20zerumbet%20habit.jpg
Alstroemeria aurea 'Aurantiaca',,,,
Alternanthera ficoidea,CC-BY-3.0,J.M.Garg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Alternanthera_ficoidea_W_IMG_4185.jpg,https://commons.wikimedia.org/wiki/File%3AAlternanthera%20ficoidea%20W%20IMG%204185.jpg
Alternanthera philoxeroides,PD,"National Plant Data Center, Baton Rouge, LA 70874-4490 USA.",https://upload.wikimedia.org/wikipedia/commons/c/ce/Alternanthera_philoxeroides_NRCS-1.jpg,https://commons.wikimedia.org/wiki/File%3AAlternanthera%20philoxeroides%20NRCS-1.jpg
Alyogyne huegeli,,,,
Alyssum montanum,PD,Karelj,https://upload.wikimedia.org/wikipedia/commons/a/a7/Ta%C5%99ice_horsk%C3%A1.jpg,https://commons.wikimedia.org/wiki/File%3ATa%C5%99ice%20horsk%C3%A1.jpg
Alyssum saxatilis,,,,
Amaranthus caudatus,CC-BY-4.0,Cann66,https://upload.wikimedia.org/wikipedia/commons/a/ae/Horoz_%C4%B0bi%C4%9Fi_%C3%87i%C3%A7e%C4%9Fi_%28Amaranthus_caudatus%29.jpg,https://commons.wikimedia.org/wiki/File%3AHoroz%20%C4%B0bi%C4%9Fi%20%C3%87i%C3%A7e%C4%9Fi%20%28Amaranthus%20caudatus%29.jpg
Amaranthus dubius,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/9/98/Starr_040527-9001_Amaranthus_dubius.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20040527-9001%20Amaranthus%20dubius.jpg
Amaranthus retroflexus,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/6/62/Illustration_Amaranthus_retroflexus0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Amaranthus%20retroflexus0.jpg
Amaranthus tricolor,CC-BY-4.0,,https://upload.wikimedia.org/wikipedia/commons/4/44/Leiden_University_Library_-_Seikei_Zusetsu_vol._23%2C_page_024_-_%E4%BA%BA%E8%8E%A7%2C_%E8%B5%A4%E8%8E%A7_-_Amaranthus_tricolor_L._-_%E8%95%B9%E8%8F%9C%2C_%E7%95%AA%E6%9D%8F_-_Ipomoea_aquatica_Forssk._-_Tetragonia_tetragonioides_%28Pall.%29_Kuntze%2C_1804.jpg,https://commons.wikimedia.org/wiki/File%3ALeiden%20University%20Library%20-%20Seikei%20Zusetsu%20vol.%2023%2C%20page%20024%20-%20%E4%BA%BA%E8%8E%A7%2C%20%E8%B5%A4%E8%8E%A7%20-%20Amaranthus%20tricolor%20L.%20-%20%E8%95%B9%E8%8F%9C%2C%20%E7%95%AA%E6%9D%8F%20-%20Ipomoea%20aquatica%20Forssk.%20-%20Tetragonia%20tetragonioides%20%28Pall.%29%20Kuntze%2C%201804.jpg
Amelanchier alnifolia,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/6/63/Amelanchier_alnifolia_2_RF.jpg,https://commons.wikimedia.org/wiki/File%3AAmelanchier%20alnifolia%202%20RF.jpg
Amelanchier arborea,CC-BY-3.0,Dcrjsr,https://upload.wikimedia.org/wikipedia/commons/3/34/Amelanchier_arborea_leaves.JPG,https://commons.wikimedia.org/wiki/File%3AAmelanchier%20arborea%20leaves.JPG
Amelanchier bartramiana,PD,M.S.,https://upload.wikimedia.org/wikipedia/commons/8/80/Amelanchier_oligocarpa_139-8499.jpg,https://commons.wikimedia.org/wiki/File%3AAmelanchier%20oligocarpa%20139-8499.jpg
Amelanchier canadensis,PD,"Lounsberry, Alice.; Rowan, Marian Ellis Ryan",https://upload.wikimedia.org/wikipedia/commons/c/c2/A_guide_to_the_wild_flowers_%28Plate_CXXXIV%29_BHL23798511.jpg,https://commons.wikimedia.org/wiki/File%3AA%20guide%20to%20the%20wild%20flowers%20%28Plate%20CXXXIV%29%20BHL23798511.jpg
Amelanchier laevis,PD,Robert H. Mohlenbrock,https://upload.wikimedia.org/wikipedia/commons/d/d0/Amelanchier_laevis.jpg,https://commons.wikimedia.org/wiki/File%3AAmelanchier%20laevis.jpg
Amelanchier ovalis,PD,Victor_M._Vicente_Selvas,https://upload.wikimedia.org/wikipedia/commons/d/d9/Amelanchier_ovalis.JPG,https://commons.wikimedia.org/wiki/File%3AAmelanchier%20ovalis.JPG
Amelanchier spicata,PD,Hardyplants,https://upload.wikimedia.org/wikipedia/commons/8/83/A.spicata.jpg,https://commons.wikimedia.org/wiki/File%3AA.spicata.jpg
